zip,lat,lng
04416,44.624,-68.75
04417,45.232,-68.342
04418,45.086,-68.466
04419,44.8,-69.003
04421,44.409,-68.816
04422,45.078,-69.031
04424,45.68,-67.876
04426,45.213,-69.189
04427,44.981,-69.011
04428,44.806,-68.554
04429,44.721,-68.617
04430,45.637,-68.575
04431,44.561,-68.673
04434,44.764,-69.128
04435,44.963,-69.125
04438,44.599,-68.928
04441,45.702,-69.623
04442,45.498,-69.727
04443,45.228,-69.353
04444,44.729,-68.95
04448,45.296,-68.711
04449,44.993,-68.888
04450,44.916,-68.928
04451,45.607,-68.222
04453,45.162,-68.761
04454,45.552,-67.561
04455,45.299,-68.26
04456,44.877,-68.997
04457,45.413,-68.48
04459,45.589,-68.34
04460,45.713,-68.521
04461,44.955,-68.582
04462,45.973,-69.012
04463,45.287,-68.895
04464,45.442,-69.305
04468,45.025,-68.735
04469,44.901,-68.668
04471,45.917,-67.857
04472,44.576,-68.67
04473,44.882,-68.739
04474,44.689,-68.763
04475,45.184,-68.59
04476,44.483,-68.706
04478,45.865,-69.816
04479,45.124,-69.287
04481,45.246,-69.093
04485,45.358,-69.63
04487,45.388,-68.104
04488,44.872,-69.114
04489,44.91,-68.69
04490,45.437,-67.868
04491,45.573,-67.471
04492,45.367,-67.681
04493,45.237,-68.525
04495,45.477,-68.339
04496,44.651,-68.909
04497,45.755,-68.061
04530,43.888,-69.827
04535,44.098,-69.629
04537,43.875,-69.621
04538,43.852,-69.628
04539,43.974,-69.502
04541,43.894,-69.477
04543,44.022,-69.491
04544,43.844,-69.582
04547,43.979,-69.333
04548,43.833,-69.739
04551,43.976,-69.431
04553,44.052,-69.568
04554,43.863,-69.512
04555,44.101,-69.483
04556,43.976,-69.611
04558,43.885,-69.514
04562,43.771,-69.819
04563,44.014,-69.259
04564,43.922,-69.465
04568,43.872,-69.558
04570,43.809,-69.631
04571,43.897,-69.674
04572,44.122,-69.383
04573,43.951,-69.552
04574,44.261,-69.392
04575,43.852,-69.662
04576,43.813,-69.663
04578,43.982,-69.693
04579,43.96,-69.769
04605,44.673,-68.392
04606,44.541,-67.712
04607,44.467,-68.087
04609,44.397,-68.264
04611,44.467,-67.613
04612,44.232,-68.415
04613,44.377,-68.03
04614,44.403,-68.569
04616,44.261,-68.54
04617,44.35,-68.766
04619,45.143,-67.218
04622,44.751,-67.967
04623,44.744,-67.734
04624,44.424,-67.986
04625,44.256,-68.266
04626,44.669,-67.222
04627,44.237,-68.608
04628,44.873,-67.281
04629,44.423,-68.506
04630,44.87,-67.477
04631,44.911,-67.009
04634,44.651,-68.221
04635,44.172,-68.351
04637,45.197,-67.816
04640,44.525,-68.285
04642,44.331,-68.81
04643,44.538,-67.819
04644,44.414,-68.252
04645,44.067,-68.616
04646,44.246,-68.225
04648,44.666,-67.595
04649,44.547,-67.49
04650,44.293,-68.723
04652,44.82,-67.062
04653,44.209,-68.335
04654,44.757,-67.54
04655,44.656,-67.379
04657,44.97,-67.416
04658,44.508,-67.878
04660,44.336,-68.346
04662,44.301,-68.292
04664,44.54,-68.12
04666,44.981,-67.224
04667,44.984,-67.101
04668,45.213,-67.586
04669,44.408,-68.015
04671,45.067,-67.15
04673,44.317,-68.68
04674,44.274,-68.459
04675,44.301,-68.251
04676,44.347,-68.634
04677,44.477,-68.182
04679,44.279,-68.325
04680,44.478,-67.947
04681,44.15,-68.645
04683,44.245,-68.788
04684,44.467,-68.507
04685,44.152,-68.465
04686,44.997,-67.694
04691,44.76,-67.255
04693,44.376,-68.094
04694,45.115,-67.478
04730,46.191,-67.861
04732,46.327,-68.939
04733,45.757,-68.404
04734,46.468,-67.956
04735,46.415,-67.861
04736,46.911,-68.029
04739,46.996,-68.673
04740,46.633,-67.848
04741,47.454,-69.223
04742,46.776,-67.859
04743,47.2,-68.614
04745,47.282,-68.389
04746,47.256,-68.137
04747,46.005,-68.234
04750,46.955,-67.857
04756,47.322,-68.298
04757,46.668,-68.169
04758,46.559,-67.853
04760,46.339,-67.955
04761,46.117,-67.975
04762,46.958,-68.125
04763,46.075,-68.115
04764,46.399,-68.585
04765,46.159,-68.591
04766,46.892,-68.216
04768,46.863,-68.892
04769,46.689,-67.992
04772,47.23,-68.311
04773,47.267,-68.223
04774,47.077,-69.154
04776,45.872,-68.325
04777,45.843,-68.501
04779,47.125,-68.324
04780,46.239,-68.285
04781,47.15,-68.613
04783,47.04,-68.175
04785,47.132,-67.978
04786,46.795,-68.192
04787,46.533,-67.966
04841,44.134,-69.134
04843,44.238,-69.064
04847,44.241,-69.189
04848,44.299,-68.915
04849,44.316,-69.026
04851,43.877,-68.869
04852,43.767,-69.31
04853,44.136,-68.867
04854,44.076,-69.08
04855,43.938,-69.265
04856,44.181,-69.122
04858,44.047,-69.154
04859,43.999,-69.144
04860,43.98,-69.216
04861,44.108,-69.171
04862,44.263,-69.278
04863,44.069,-68.853
04864,44.128,-69.244
04901,44.541,-69.573
04910,44.508,-69.445
04911,44.77,-69.973
04912,44.981,-69.69
04915,44.464,-69.038
04917,44.488,-69.839
04918,44.517,-69.866
04920,45.142,-69.854
04921,44.561,-69.137
04922,44.688,-69.385
04923,45.029,-69.446
04924,44.782,-69.546
04925,45.212,-69.903
04926,44.48,-69.514
04927,44.665,-69.541
04928,44.943,-69.258
04929,44.773,-69.302
04930,45.028,-69.318
04932,44.698,-69.144
04933,44.816,-69.231
04936,45.422,-70.624
04937,44.652,-69.661
04938,44.662,-70.103
04939,45.077,-69.159
04940,44.624,-70.083
04941,44.47,-69.284
04942,45.077,-69.586
04943,44.88,-69.52
04944,44.687,-69.644
04945,45.87,-70.266
04947,45.049,-70.269
04949,44.369,-69.336
04950,44.826,-69.8
04951,44.607,-69.071
04952,44.413,-69.155
04953,44.86,-69.237
04955,44.647,-69.993
04956,44.808,-70.11
04957,44.702,-69.843
04958,44.897,-69.917
04961,45.138,-70.144
04962,44.489,-69.626
04963,44.589,-69.887
04964,44.867,-70.774
04965,44.843,-69.368
04966,44.815,-70.427
04967,44.77,-69.434
04969,44.785,-69.236
04970,45.008,-70.618
04971,44.93,-69.391
04973,44.368,-69.186
04974,44.471,-68.929
04975,44.625,-69.588
04976,44.789,-69.668
04978,44.642,-69.8
04979,44.939,-69.808
04981,44.514,-68.839
04982,45.098,-70.431
04983,44.979,-70.367
04984,44.697,-70.267
04985,45.369,-69.931
04986,44.549,-69.211
04987,44.674,-69.252
04988,44.57,-69.362
04989,44.429,-69.648
04992,44.664,-70.163
05001,43.672,-72.38
05031,43.702,-72.595
05032,43.802,-72.658
05033,44.012,-72.158
05034,43.575,-72.643
05035,43.612,-72.686
05036,44.024,-72.588
05037,43.458,-72.493
05038,43.99,-72.455
05039,44.063,-72.313
05040,44.07,-72.199
05041,43.957,-72.539
05042,44.222,-72.097
05043,43.805,-72.205
05045,43.918,-72.18
05046,44.232,-72.258
05048,43.581,-72.428
05050,44.267,-72.064
05051,44.104,-72.122
05052,43.597,-72.36
05053,43.719,-72.489
05055,43.778,-72.324
05056,43.509,-72.694
05058,43.881,-72.272
05059,43.638,-72.428
05060,43.967,-72.709
05061,43.917,-72.57
05062,43.496,-72.6
05065,43.782,-72.423
05067,43.677,-72.518
05068,43.781,-72.548
05069,44.204,-72.131
05070,43.852,-72.343
05071,43.562,-72.546
05072,43.899,-72.372
05075,43.845,-72.283
05076,44.142,-72.231
05077,43.909,-72.459
05079,43.957,-72.327
05081,44.123,-72.066
05083,43.919,-72.268
05084,43.73,-72.451
05086,44.109,-72.301
05089,43.496,-72.442
05091,43.631,-72.57
05101,43.182,-72.493
05141,43.151,-72.569
05142,43.398,-72.58
05143,43.278,-72.64
05146,43.185,-72.634
05148,43.231,-72.791
05149,43.381,-72.712
05150,43.334,-72.531
05151,43.395,-72.497
05152,43.233,-72.939
05153,43.418,-72.643
05154,43.135,-72.546
05155,43.092,-72.914
05156,43.311,-72.462
05158,43.084,-72.47
05161,43.321,-72.803
05201,42.869,-73.129
05250,43.104,-73.173
05251,43.264,-73.064
05252,43.082,-73.067
05253,43.246,-73.002
05254,43.152,-73.061
05255,43.138,-73.022
05257,42.959,-73.261
05260,42.821,-73.274
05261,42.77,-73.179
05262,42.974,-73.075
05301,42.839,-72.66
05340,43.169,-72.972
05341,42.975,-72.801
05342,42.777,-72.795
05343,43.103,-72.82
05345,42.987,-72.685
05346,43.038,-72.537
05350,42.791,-72.973
05352,42.808,-73.076
05353,43.071,-72.682
05354,42.764,-72.522
05355,43.019,-72.812
05356,42.976,-72.865
05358,42.773,-72.705
05359,43.153,-72.716
05360,43.0,-72.947
05361,42.781,-72.879
05362,42.935,-72.66
05363,42.883,-72.893
05401,44.477,-73.21
05403,44.445,-73.173
05404,44.496,-73.185
05405,44.474,-73.196
05408,44.512,-73.25
05439,44.495,-73.165
05440,44.958,-73.292
05441,44.806,-72.72
05442,44.757,-72.671
05443,44.139,-73.04
05444,44.65,-72.897
05445,44.31,-73.221
05446,44.541,-73.184
05447,44.932,-72.702
05448,44.75,-72.901
05450,44.895,-72.795
05452,44.539,-73.05
05454,44.71,-73.029
05455,44.802,-72.967
05456,44.221,-73.265
05457,44.959,-72.922
05458,44.718,-73.307
05459,44.95,-73.005
05461,44.333,-73.087
05462,44.313,-72.952
05463,44.871,-73.349
05464,44.646,-72.819
05465,44.464,-72.951
05468,44.657,-73.144
05471,44.828,-72.578
05472,44.103,-73.155
05473,44.242,-73.195
05474,44.788,-73.298
05476,44.955,-72.643
05477,44.417,-72.962
05478,44.808,-73.083
05481,44.773,-73.205
05482,44.381,-73.211
05483,44.89,-72.963
05485,44.9,-72.971
05486,44.642,-73.308
05487,44.21,-72.993
05488,44.921,-73.125
05489,44.571,-72.902
05491,44.112,-73.311
05492,44.738,-72.762
05494,44.607,-73.004
05495,44.429,-73.096
05602,44.275,-72.609
05640,44.342,-72.5
05641,44.189,-72.472
05647,44.409,-72.259
05648,44.383,-72.492
05649,44.167,-72.347
05650,44.385,-72.436
05651,44.282,-72.489
05652,44.724,-72.611
05653,44.715,-72.473
05654,44.14,-72.476
05655,44.624,-72.57
05656,44.648,-72.689
05657,44.536,-72.527
05658,44.365,-72.355
05660,44.254,-72.734
05661,44.532,-72.62
05663,44.148,-72.691
05664,44.167,-72.653
05667,44.269,-72.389
05669,44.054,-72.713
05672,44.492,-72.713
05673,44.199,-72.841
05674,44.113,-72.874
05675,44.076,-72.423
05676,44.296,-72.827
05677,44.408,-72.71
05678,44.157,-72.475
05679,44.109,-72.532
05680,44.541,-72.472
05681,44.458,-72.379
05682,44.393,-72.563
05701,43.625,-72.91
05730,43.438,-72.789
05732,43.644,-73.211
05733,43.81,-73.09
05734,43.982,-73.332
05735,43.635,-73.168
05736,43.633,-73.008
05737,43.773,-72.906
05738,43.523,-72.86
05739,43.343,-73.0
05740,43.972,-73.105
05742,43.42,-72.911
05743,43.677,-73.305
05744,43.694,-73.08
05747,44.005,-72.841
05748,43.905,-72.918
05751,43.658,-72.784
05753,43.998,-73.178
05757,43.48,-73.124
05758,43.451,-72.758
05759,43.532,-72.965
05760,43.801,-73.29
05761,43.361,-73.152
05762,43.804,-72.837
05763,43.73,-72.995
05764,43.54,-73.189
05765,43.652,-73.035
05766,43.985,-72.997
05767,43.879,-72.832
05769,43.932,-73.12
05770,43.882,-73.325
05772,43.751,-72.761
05773,43.42,-72.987
05774,43.443,-73.191
05775,43.366,-73.228
05776,43.253,-73.197
05777,43.556,-73.049
05778,43.876,-73.213
05819,44.405,-71.983
05820,44.763,-72.375
05821,44.311,-72.115
05822,44.752,-72.14
05824,44.439,-71.826
05825,44.863,-72.244
05826,44.648,-72.402
05827,44.677,-72.363
05828,44.438,-72.125
05829,44.967,-72.068
05830,44.972,-71.987
05832,44.578,-71.917
05833,44.842,-71.959
05836,44.512,-72.266
05837,44.664,-71.805
05839,44.674,-72.207
05841,44.608,-72.289
05842,44.559,-72.232
05843,44.519,-72.349
05845,44.801,-72.291
05846,44.801,-71.863
05847,44.793,-72.458
05850,44.541,-72.015
05851,44.557,-72.081
05853,44.896,-71.941
05855,44.927,-72.192
05857,44.929,-72.313
05858,44.559,-71.817
05859,44.967,-72.443
05860,44.803,-72.104
05862,44.318,-72.216
05866,44.641,-72.111
05867,44.665,-72.036
05868,44.902,-72.378
05871,44.689,-71.937
05872,44.869,-72.048
05873,44.423,-72.195
05874,44.883,-72.485
05875,44.71,-72.247
05901,44.941,-71.655
05902,45.01,-71.488
05903,44.935,-71.588
05904,44.416,-71.707
05905,44.702,-71.679
05906,44.471,-71.706
05907,44.911,-71.819
06001,41.787,-72.852
06002,41.845,-72.741
06010,41.682,-72.941
06013,41.749,-72.949
06016,41.902,-72.547
06018,42.025,-73.31
06019,41.858,-72.903
06020,41.835,-72.929
06021,42.017,-73.105
06022,41.865,-72.927
06023,41.613,-72.72
06024,42.012,-73.274
06026,41.93,-72.745
06027,42.005,-72.916
06029,41.914,-72.446
06031,41.955,-73.317
06032,41.731,-72.857
06033,41.707,-72.539
06035,41.961,-72.804
06037,41.605,-72.778
06039,41.953,-73.459
06040,41.761,-72.526
06042,41.803,-72.521
06043,41.765,-72.438
06051,41.665,-72.77
06052,41.656,-72.803
06053,41.688,-72.793
06057,41.841,-72.999
06058,41.97,-73.178
06059,41.957,-72.942
06060,42.009,-72.847
06061,41.876,-72.967
06062,41.674,-72.86
06063,41.925,-72.971
06065,41.975,-73.008
06066,41.838,-72.459
06067,41.657,-72.662
06068,42.007,-73.422
06069,41.861,-73.449
06070,41.876,-72.809
06071,41.993,-72.454
06073,41.664,-72.555
06074,41.838,-72.578
06076,41.984,-72.263
06078,41.992,-72.652
06081,41.905,-72.773
06082,41.984,-72.556
06084,41.883,-72.359
06085,41.749,-72.889
06088,41.918,-72.583
06089,41.833,-72.825
06090,41.946,-72.863
06091,42.027,-72.98
06092,41.873,-72.861
06093,42.013,-72.717
06095,41.871,-72.675
06096,41.928,-72.66
06098,41.956,-73.086
06103,41.767,-72.674
06105,41.775,-72.705
06106,41.749,-72.696
06107,41.752,-72.758
06108,41.78,-72.624
06109,41.702,-72.669
06110,41.733,-72.734
06111,41.687,-72.731
06112,41.793,-72.696
06114,41.741,-72.671
06117,41.785,-72.764
06118,41.749,-72.61
06119,41.763,-72.727
06120,41.79,-72.664
06160,41.767,-72.691
06226,41.708,-72.209
06231,41.633,-72.367
06232,41.733,-72.375
06234,41.794,-71.953
06235,41.791,-72.13
06237,41.694,-72.306
06238,41.78,-72.344
06239,41.794,-71.855
06241,41.854,-71.847
06242,41.896,-72.093
06243,41.845,-71.805
06247,41.768,-72.075
06248,41.689,-72.409
06249,41.633,-72.24
06250,41.773,-72.198
06254,41.621,-72.143
06255,41.991,-71.902
06256,41.732,-72.157
06259,41.872,-71.988
06260,41.908,-71.87
06262,42.019,-71.948
06263,41.835,-71.9
06264,41.694,-72.1
06266,41.674,-72.173
06268,41.8,-72.248
06269,41.804,-72.293
06277,41.958,-71.844
06278,41.897,-72.171
06279,41.897,-72.252
06280,41.691,-72.13
06281,41.973,-72.014
06282,41.949,-72.085
06320,41.347,-72.102
06330,41.636,-72.078
06331,41.694,-72.009
06332,41.731,-71.902
06333,41.386,-72.229
06334,41.545,-72.174
06335,41.435,-72.059
06336,41.581,-72.196
06339,41.442,-71.991
06340,41.357,-72.042
06350,41.649,-72.068
06351,41.59,-71.948
06353,41.464,-72.15
06354,41.709,-71.855
06355,41.367,-71.976
06357,41.327,-72.215
06359,41.471,-71.873
06360,41.548,-72.089
06365,41.519,-72.007
06370,41.467,-72.189
06371,41.362,-72.324
06373,41.678,-71.796
06374,41.682,-71.911
06375,41.406,-72.123
06376,41.294,-72.254
06377,41.731,-71.819
06378,41.383,-71.908
06379,41.363,-71.853
06380,41.563,-72.052
06382,41.469,-72.123
06384,41.579,-71.831
06385,41.362,-72.157
06387,41.741,-71.913
06389,41.564,-72.129
06390,41.274,-71.969
06401,41.344,-73.07
06403,41.444,-73.052
06405,41.285,-72.794
06409,41.351,-72.42
06410,41.512,-72.904
06412,41.412,-72.487
06413,41.296,-72.529
06414,41.572,-72.552
06415,41.55,-72.349
06416,41.617,-72.662
06417,41.368,-72.477
06418,41.326,-73.083
06419,41.374,-72.578
06420,41.489,-72.258
06422,41.469,-72.685
06423,41.457,-72.389
06424,41.561,-72.502
06426,41.351,-72.397
06437,41.332,-72.697
06438,41.455,-72.504
06441,41.468,-72.582
06442,41.342,-72.434
06443,41.344,-72.625
06444,41.563,-72.933
06447,41.636,-72.454
06450,41.536,-72.776
06451,41.542,-72.823
06455,41.514,-72.718
06456,41.517,-72.554
06457,41.549,-72.657
06460,41.214,-73.051
06461,41.24,-73.075
06467,41.568,-72.9
06468,41.339,-73.223
06469,41.511,-72.443
06470,41.395,-73.318
06471,41.332,-72.781
06472,41.383,-72.775
06473,41.381,-72.856
06475,41.3,-72.383
06477,41.285,-73.025
06478,41.444,-73.148
06479,41.575,-72.912
06480,41.599,-72.589
06481,41.537,-72.698
06482,41.408,-73.242
06483,41.385,-73.084
06484,41.305,-73.139
06488,41.476,-73.23
06489,41.614,-72.87
06492,41.459,-72.805
06498,41.304,-72.478
06510,41.307,-72.926
06511,41.317,-72.927
06512,41.278,-72.875
06513,41.317,-72.871
06514,41.376,-72.943
06515,41.328,-72.971
06516,41.273,-72.965
06517,41.349,-72.907
06518,41.431,-72.912
06519,41.294,-72.932
06524,41.423,-72.994
06525,41.364,-73.004
06604,41.183,-73.208
06605,41.162,-73.218
06606,41.212,-73.207
06607,41.171,-73.168
06608,41.186,-73.181
06610,41.209,-73.165
06611,41.268,-73.214
06612,41.265,-73.3
06614,41.232,-73.13
06615,41.172,-73.132
06702,41.556,-73.046
06704,41.589,-73.035
06705,41.547,-72.993
06706,41.532,-73.025
06708,41.551,-73.069
06710,41.569,-73.046
06712,41.499,-72.976
06716,41.596,-72.969
06750,41.724,-73.268
06751,41.636,-73.211
06752,41.52,-73.361
06754,41.775,-73.363
06755,41.651,-73.479
06756,41.85,-73.234
06757,41.744,-73.46
06758,41.674,-73.246
06759,41.754,-73.212
06762,41.531,-73.122
06763,41.694,-73.21
06770,41.488,-73.053
06776,41.601,-73.423
06777,41.691,-73.334
06778,41.713,-73.112
06779,41.596,-73.081
06782,41.652,-73.043
06783,41.556,-73.296
06784,41.576,-73.492
06785,41.695,-73.465
06786,41.673,-73.018
06787,41.671,-73.085
06790,41.834,-73.131
06791,41.761,-73.06
06793,41.634,-73.289
06794,41.649,-73.324
06795,41.624,-73.126
06796,41.866,-73.342
06798,41.562,-73.206
06801,41.37,-73.39
06804,41.47,-73.394
06807,41.057,-73.592
06810,41.374,-73.458
06811,41.423,-73.478
06812,41.48,-73.487
06820,41.076,-73.48
06824,41.173,-73.281
06825,41.197,-73.243
06830,41.038,-73.624
06831,41.089,-73.659
06840,41.16,-73.5
06850,41.127,-73.447
06851,41.138,-73.402
06853,41.066,-73.438
06854,41.084,-73.427
06855,41.084,-73.395
06856,41.111,-73.421
06870,41.024,-73.571
06877,41.311,-73.5
06878,41.03,-73.584
06880,41.133,-73.349
06883,41.227,-73.367
06890,41.149,-73.288
06896,41.305,-73.393
06897,41.211,-73.441
06901,41.054,-73.538
06902,41.059,-73.544
06903,41.136,-73.571
06905,41.088,-73.543
06906,41.071,-73.523
06907,41.101,-73.521
07001,40.582,-74.272
07002,40.662,-74.11
07003,40.809,-74.187
07004,40.883,-74.305
07005,40.933,-74.417
07006,40.851,-74.283
07008,40.584,-74.227
07009,40.858,-74.23
07010,40.822,-73.988
07011,40.878,-74.144
07012,40.848,-74.16
07013,40.869,-74.173
07014,40.831,-74.135
07016,40.656,-74.305
07017,40.772,-74.207
07018,40.756,-74.218
07020,40.824,-73.974
07021,40.828,-74.276
07022,40.821,-74.003
07023,40.642,-74.386
07024,40.851,-73.971
07026,40.88,-74.108
07027,40.651,-74.323
07028,40.805,-74.205
07029,40.744,-74.155
07030,40.745,-74.032
07031,40.786,-74.126
07032,40.752,-74.123
07033,40.677,-74.289
07034,40.879,-74.38
07035,40.928,-74.308
07036,40.625,-74.238
07039,40.786,-74.329
07040,40.731,-74.269
07041,40.722,-74.302
07042,40.813,-74.219
07043,40.845,-74.201
07044,40.834,-74.243
07045,40.909,-74.364
07046,40.89,-74.44
07047,40.794,-74.025
07050,40.768,-74.236
07052,40.786,-74.265
07054,40.854,-74.402
07055,40.856,-74.127
07057,40.853,-74.106
07058,40.873,-74.342
07059,40.635,-74.519
07060,40.617,-74.422
07062,40.632,-74.401
07063,40.605,-74.445
07064,40.573,-74.246
07065,40.607,-74.281
07066,40.621,-74.315
07067,40.589,-74.311
07068,40.822,-74.31
07069,40.643,-74.436
07070,40.82,-74.106
07071,40.798,-74.113
07072,40.826,-74.062
07073,40.817,-74.085
07074,40.838,-74.055
07075,40.85,-74.087
07076,40.633,-74.373
07077,40.554,-74.253
07078,40.742,-74.334
07079,40.749,-74.262
07080,40.574,-74.415
07081,40.698,-74.335
07082,40.927,-74.343
07083,40.695,-74.269
07086,40.768,-74.021
07087,40.767,-74.032
07088,40.718,-74.286
07090,40.652,-74.343
07092,40.681,-74.36
07093,40.788,-74.011
07094,40.782,-74.068
07095,40.553,-74.287
07102,40.736,-74.174
07103,40.739,-74.196
07104,40.768,-74.168
07105,40.723,-74.139
07106,40.742,-74.23
07107,40.763,-74.187
07108,40.723,-74.2
07109,40.795,-74.162
07110,40.821,-74.156
07111,40.724,-74.233
07112,40.709,-74.21
07114,40.697,-74.17
07201,40.689,-74.165
07202,40.652,-74.217
07203,40.652,-74.26
07204,40.665,-74.267
07205,40.696,-74.229
07206,40.652,-74.184
07208,40.674,-74.226
07302,40.719,-74.046
07304,40.716,-74.073
07305,40.697,-74.082
07306,40.735,-74.072
07307,40.751,-74.057
07310,40.73,-74.037
07311,40.72,-74.033
07401,41.033,-74.134
07403,41.021,-74.333
07405,40.988,-74.378
07407,40.905,-74.12
07410,40.936,-74.118
07416,41.113,-74.6
07417,41.008,-74.206
07418,41.242,-74.486
07419,41.153,-74.572
07420,41.032,-74.303
07421,41.174,-74.352
07422,41.182,-74.444
07423,40.999,-74.097
07424,40.883,-74.206
07430,41.083,-74.186
07432,40.996,-74.141
07435,41.036,-74.449
07436,41.029,-74.243
07438,41.028,-74.519
07439,41.076,-74.602
07440,40.946,-74.293
07442,41.003,-74.285
07444,40.967,-74.307
07446,41.059,-74.146
07450,40.982,-74.114
07452,40.959,-74.125
07456,41.102,-74.273
07457,40.996,-74.315
07458,41.047,-74.097
07460,41.112,-74.495
07461,41.247,-74.611
07462,41.198,-74.496
07463,41.014,-74.126
07465,41.055,-74.333
07470,40.946,-74.245
07480,41.088,-74.376
07481,40.999,-74.169
07495,41.104,-74.163
07501,40.912,-74.171
07502,40.919,-74.194
07503,40.898,-74.154
07504,40.913,-74.142
07505,40.916,-74.172
07506,40.957,-74.159
07508,40.955,-74.184
07512,40.903,-74.22
07513,40.906,-74.149
07514,40.927,-74.144
07522,40.925,-74.179
07524,40.932,-74.157
07601,40.889,-74.046
07603,40.874,-74.03
07604,40.863,-74.075
07605,40.863,-73.988
07606,40.858,-74.048
07607,40.903,-74.063
07608,40.853,-74.06
07620,40.969,-73.917
07621,40.922,-73.998
07624,40.973,-73.96
07626,40.94,-73.959
07627,40.955,-73.957
07628,40.945,-73.992
07630,40.975,-74.023
07631,40.891,-73.973
07632,40.89,-73.942
07640,40.992,-73.98
07641,40.962,-73.997
07642,41.007,-74.045
07643,40.844,-74.036
07644,40.878,-74.082
07645,41.055,-74.047
07646,40.934,-74.019
07647,41.006,-73.943
07648,40.992,-73.951
07649,40.957,-74.033
07650,40.847,-73.997
07652,40.947,-74.07
07656,41.036,-74.044
07657,40.829,-74.017
07660,40.855,-74.02
07661,40.927,-74.04
07662,40.911,-74.083
07663,40.903,-74.095
07666,40.89,-74.011
